MedInc,Latitude,Longitude
6.2673,33.97,-118.39
7.4897,33.97,-118.38
6.235,33.97,-118.39
5.1333,33.97,-118.39
6.5778,33.97,-118.39
5.8143,33.96,-118.39
3.625,33.96,-118.39
3.0927,33.98,-118.36
4.3438,33.98,-118.37
3.3889,33.97,-118.37
6.1333,33.97,-118.41
5.5941,33.97,-118.41
6.8197,33.96,-118.4
6.0286,33.96,-118.41
6.2022,33.97,-118.41
4.6176,33.97,-118.41
4.9375,33.97,-118.42
5.617999999999999,33.96,-118.42
6.1985,33.96,-118.43
5.8864,33.96,-118.43
5.6435,33.96,-118.44
8.7819,33.96,-118.43
7.7197,33.97,-118.43
5.0714,33.96,-118.42
5.1064,33.96,-118.43
5.6169,33.97,-118.4
5.9856,33.98,-118.4
5.611000000000001,33.98,-118.4
7.5953,33.97,-118.4
4.6364,33.97,-118.4
5.9544,33.97,-118.4
5.6732,33.96,-118.4
5.726,33.97,-118.37
6.019,33.97,-118.38
4.6923,33.96,-118.38
3.2708,33.95,-118.38
2.5833,33.95,-118.38
3.111,33.95,-118.37
4.1852,33.96,-118.4
3.9792,33.96,-118.41
4.1471,33.96,-118.41
4.7375,33.94,-118.41
5.723,33.96,-118.45
6.3267,33.96,-118.45
6.2551,33.95,-118.44
2.1875,33.92,-118.28
2.6546,33.91,-118.28
4.4636,33.9,-118.29
3.8372,33.91,-118.29
2.4741,33.91,-118.29
2.7368,33.92,-118.29
2.6618,33.88,-118.28
4.317,33.88,-118.29
2.9063,33.88,-118.29
3.59,33.89,-118.29
4.381,33.87,-118.29
5.1727,33.86,-118.3
4.9792,33.86,-118.3
1.9049,33.85,-118.29
2.6491,33.84,-118.31
4.7222,33.84,-118.3
4.9196,33.84,-118.3
2.3942,33.85,-118.3
3.1851,33.83,-118.3
3.5473,33.83,-118.3
2.9619,33.83,-118.31
2.6136,33.82,-118.3
2.8106,33.82,-118.3
2.6368,33.82,-118.3
5.322,33.81,-118.3
5.3106,33.8,-118.3
3.125,33.8,-118.31
3.0057,33.79,-118.3
2.9154,33.79,-118.3
3.1630000000000003,33.79,-118.3
4.6207,33.78,-118.3
3.1779,33.8,-118.26
3.35,33.8,-118.25
5.5,33.79,-118.26
2.375,33.79,-118.25
3.6161,33.8,-118.24
1.3333,33.8,-118.23
3.35,33.8,-118.27
3.1613,33.79,-118.27
3.3929,33.79,-118.27
4.0,33.8,-118.28
4.3816,33.79,-118.28
3.3009,33.79,-118.28
3.2011,33.78,-118.28
2.0,33.79,-118.29
3.3427,33.79,-118.29
2.5,33.79,-118.3
3.1392,33.8,-118.3
2.9375,33.79,-118.27
2.0458,33.78,-118.26
2.1447,33.79,-118.27
2.8462,33.79,-118.27
2.7143,33.79,-118.25
2.7308,33.79,-118.25
1.9208,33.79,-118.25
1.9923,33.78,-118.26
3.5488,33.79,-118.26
2.5588,33.78,-118.23
2.0956,33.78,-118.26
1.4444,33.78,-118.25
2.25,33.78,-118.24
2.1311,33.78,-118.26
2.4545,33.77,-118.26
1.9964,33.77,-118.27
2.5262,33.78,-118.27
3.2115,33.78,-118.28
1.5369,33.77,-118.27
3.125,33.76,-118.27
2.9571,33.77,-118.3
5.7764,33.76,-118.3
2.9063,33.77,-118.28
2.45,33.75,-118.28
1.8393,33.75,-118.28
1.5394,33.74,-118.28
1.2276,33.75,-118.28
0.7591,33.74,-118.28
4.2308,33.75,-118.3
5.1269,33.76,-118.3
5.6611,33.75,-118.3
4.625,33.75,-118.3
4.4671,33.74,-118.3
4.5074,33.74,-118.31
4.3472,33.74,-118.31
2.5795,33.75,-118.29
3.5056,33.75,-118.3
2.7031,33.75,-118.29
2.1473,33.74,-118.29
2.2188,33.74,-118.29
2.75,33.74,-118.29
2.0329,33.74,-118.29
2.5759,33.73,-118.29
2.1382,33.73,-118.29
3.3616,33.73,-118.29
2.7451,33.73,-118.3
2.9386,33.74,-118.3
5.0874,33.73,-118.31
5.249,33.73,-118.31
3.9167,33.74,-118.3
4.194,33.73,-118.3
4.2059,33.73,-118.31
1.8584,33.74,-118.28
2.0469,33.73,-118.28
2.1935,33.73,-118.28
1.9167,33.73,-118.28
2.7139,33.73,-118.29
3.1932,33.72,-118.29
3.4474,33.72,-118.3
3.3397,33.72,-118.3
3.5694,33.73,-118.3
4.1812,33.73,-118.31
4.1451,33.72,-118.31
4.7216,33.69,-118.33
5.4533,33.73,-118.31
7.6886,33.73,-118.32
6.4246,33.72,-118.33
3.7596,33.71,-118.29
5.3074,33.67,-118.31
6.2028,33.72,-118.3
3.1071,33.71,-118.29
4.25,33.71,-118.29
4.5606,33.71,-118.29
3.274,33.72,-118.29
3.5109,33.72,-118.29
3.7282,33.68,-118.28
7.642,34.24,-118.23
6.0,34.23,-118.23
7.1463,34.24,-118.24
7.585,34.24,-118.24
4.5486,34.22,-118.23
5.3473,34.23,-118.24
6.01,34.23,-118.24
5.1028,34.23,-118.24
4.1667,34.23,-118.25
4.9355,34.25,-118.25
4.6852,34.23,-118.25
6.1873,34.24,-118.26
6.6277,34.24,-118.26
5.7083,34.24,-118.26
4.4821,34.24,-118.26
4.4083,34.23,-118.25
5.5362,34.22,-118.25
5.0862,34.23,-118.25
4.5759,34.23,-118.26
7.5582,34.23,-118.26
5.4306,34.23,-118.26
3.5707,34.21,-118.22
3.5174,34.21,-118.23
3.3287,34.21,-118.23
2.5463,34.21,-118.23
3.4148,34.21,-118.23
3.4531,34.22,-118.24
4.1523,34.22,-118.24
3.8068,34.22,-118.25
6.212999999999999,34.21,-118.23
5.3925,34.2,-118.23
3.399,34.2,-118.23
5.5756,34.2,-118.24
3.5777,34.21,-118.24
5.529,34.22,-118.24
7.2812,34.22,-118.27
3.6875,34.18,-118.23
6.207000000000001,34.18,-118.23
8.1132,34.18,-118.23
8.1657,34.18,-118.26
3.215,34.19,-118.22
4.9297,34.19,-118.22
3.9777,34.19,-118.22
12.1579,34.18,-118.21
3.5781,34.17,-118.23
8.1325,34.17,-118.21
5.9199,34.16,-118.21
6.6009,34.16,-118.19
6.8317,34.16,-118.2
5.1718,34.16,-118.23
3.1004,34.15,-118.23
5.3369,34.15,-118.23
3.3333,34.16,-118.24
9.5823,34.16,-118.24
6.6603,34.16,-118.24
4.9135,34.16,-118.25
5.1242,34.17,-118.25
2.5668,34.16,-118.25
3.8576,34.17,-118.26
3.1484,34.16,-118.26
3.1733,34.16,-118.26
3.7321,34.16,-118.26
5.5118,34.17,-118.27
2.9148,34.16,-118.27
3.6587,34.16,-118.27
5.5658,34.17,-118.28
6.9135,34.17,-118.27
7.8383,34.17,-118.27
6.2976,34.18,-118.27
7.4046,34.18,-118.28
5.3185,34.18,-118.28
5.049,34.18,-118.29
6.884,34.18,-118.28
3.6354,34.17,-118.28
2.3482,34.17,-118.29
4.325,34.17,-118.29
3.6974,34.18,-118.29
3.7083,34.16,-118.29
4.3438,34.16,-118.29
2.9,34.17,-118.29
2.6016,34.17,-118.3
5.0056,34.17,-118.3
3.2083,34.16,-118.29
3.2321,34.16,-118.3
2.8342,34.16,-118.3
3.0114,34.16,-118.27
2.6729,34.15,-118.27
3.0199,34.15,-118.27
3.2171,34.15,-118.27
3.1397,34.16,-118.27
4.3438,34.16,-118.27
2.9491,34.16,-118.28
3.5417,34.16,-118.26
3.0,34.15,-118.26
2.8884,34.15,-118.26
2.8088,34.15,-118.26
6.9408,34.16,-118.24
3.3906,34.15,-118.24
3.1435,34.15,-118.24
3.6875,34.15,-118.25
3.9054,34.16,-118.25
3.052,34.15,-118.24
2.5924,34.15,-118.24
2.8478,34.15,-118.25
2.2621,34.15,-118.25
3.0441,34.15,-118.25
2.6268,34.14,-118.23
3.0206,34.14,-118.24
2.1444,34.14,-118.24
3.0288,34.15,-118.23
2.9167,34.14,-118.23
2.462,34.14,-118.24
1.9125,34.14,-118.24
3.3636,34.13,-118.24
5.6921,34.13,-118.24
1.7301,34.15,-118.24
2.4421,34.14,-118.24
1.8929,34.14,-118.25
1.8235,34.14,-118.25
0.8185,34.15,-118.25
1.5417,34.14,-118.26
2.2614,34.14,-118.26
3.0074,34.14,-118.27
4.1083,34.14,-118.26
3.008,34.15,-118.27
2.6673,34.13,-118.26
2.5,34.13,-118.26
1.2188,34.13,-118.26
2.5388,34.14,-118.26
2.1602,34.14,-118.25
2.506,34.14,-118.25
2.5417,34.13,-118.25
4.0272,34.13,-118.24
2.125,34.13,-118.25
2.2244,34.13,-118.25
2.4856,34.12,-118.25
7.1262,34.22,-118.31
6.981,34.21,-118.33
4.7885,34.21,-118.34
3.9041,34.18,-118.29
3.5083,34.19,-118.3
4.7986,34.19,-118.3
4.375,34.19,-118.3
3.7015,34.19,-118.31
4.9042,34.19,-118.3
5.0865,34.2,-118.31
6.9909,34.2,-118.32
4.9886,34.2,-118.32
3.9866,34.2,-118.32
3.6071,34.2,-118.33
4.3631,34.2,-118.33
3.0431,34.2,-118.34
2.875,34.19,-118.34
2.5267,34.2,-118.36
4.375,34.2,-118.32
4.1731,34.19,-118.32
3.0179,34.19,-118.32
3.0625,34.19,-118.31
3.3897,34.19,-118.32
3.1051,34.2,-118.33
3.0973,34.18,-118.3
3.0687,34.17,-118.3
3.3205,34.18,-118.3
3.1587,34.18,-118.31
2.0875,34.19,-118.31
3.0179,34.18,-118.32
3.4,34.18,-118.32
3.5875,34.17,-118.32
5.1008,34.17,-118.32
4.2396,34.17,-118.33
3.7344,34.19,-118.33
4.6898,34.18,-118.33
3.138,34.19,-118.33
3.1406,34.19,-118.34
3.7411,34.18,-118.33
3.8462,34.18,-118.33
5.6975,34.18,-118.33
2.6827,34.19,-118.34
4.1923,34.19,-118.34
3.24,34.18,-118.34
2.8125,34.18,-118.34
4.0313,34.19,-118.35
5.1814,34.19,-118.36
4.282,34.18,-118.35
3.3056,34.18,-118.35
3.5583,34.17,-118.35
2.0385,34.17,-118.35
4.4408,34.17,-118.35
4.0742,34.17,-118.36
3.875,34.18,-118.34
3.8668,34.18,-118.34
4.1161,34.17,-118.34
3.2015,34.16,-118.35
4.2212,34.16,-118.35
5.636,34.16,-118.35
2.4730000000000003,34.17,-118.33
3.7941,34.16,-118.33
3.2125,34.17,-118.34
4.875,34.17,-118.34
3.6111,34.16,-118.34
3.692,34.16,-118.34
3.4286,34.16,-118.33
2.3667,34.15,-118.33
4.2679,34.15,-118.33
3.5637,34.15,-118.34
4.0893,34.15,-118.34
3.6486,34.16,-118.34
4.0648,34.17,-118.32
3.2112,34.16,-118.31
6.2547,34.16,-118.32
2.9306,34.17,-118.32
3.4016,34.16,-118.33
4.3173,34.16,-118.32
3.1551,34.17,-118.3
3.9464,34.16,-118.31
3.1823,34.17,-118.31
2.4074,34.17,-118.31
4.0223,34.3,-118.43
3.6023,34.3,-118.43
3.1212,34.29,-118.43
3.4821,34.29,-118.42
1.7062,34.3,-118.43
4.6864,34.29,-118.44
2.865,34.29,-118.43
3.6726,34.29,-118.43
3.2095,34.29,-118.43
2.3724,34.28,-118.43
2.0286,34.29,-118.44
3.1588,34.29,-118.44
2.3375,34.29,-118.45
1.7708,34.28,-118.44
2.875,34.28,-118.44
1.9688,34.28,-118.44
3.3687,34.28,-118.44
2.5147,34.28,-118.44
2.7155,34.28,-118.45
7.9068,34.15,-117.71
6.1731,34.12,-117.73
5.8819,34.13,-117.78
7.4837,34.13,-117.76
5.5423,34.15,-117.8
4.7969,34.11,-117.8
3.5603,34.1,-117.8
6.2456,34.1,-117.8
4.8125,34.12,-117.79
4.4722,34.11,-117.79
6.5253,34.14,-117.83
8.0683,34.15,-117.83
6.1321,34.13,-117.82
4.6937,34.13,-117.84
8.2827,34.15,-117.87
4.0393,34.15,-117.93
3.3942,34.15,-117.9
3.8365,34.14,-117.9
3.3043,34.14,-117.9
2.2442,34.14,-117.91
3.3654,34.14,-117.89
7.5112,34.14,-117.88
3.875,34.14,-117.88
4.0023,34.13,-117.88
6.1049,34.14,-117.85
4.9091,34.14,-117.85
6.2089,34.14,-117.86
5.4224,34.15,-117.87
3.1905,34.14,-117.86
2.9375,34.14,-117.87
4.3145,34.13,-117.85
3.0448,34.12,-117.85
4.636,34.13,-117.86
2.588,34.13,-117.86
3.4107,34.13,-117.86
3.4219,34.13,-117.87
3.12,34.13,-117.87
5.27,34.12,-117.82
4.8304,34.12,-117.84
4.9844,34.11,-117.83
4.8894,34.11,-117.84
4.392,34.12,-117.84
4.5708,34.11,-117.85
7.7876,34.08,-117.81
4.8229,34.12,-117.81
3.6201,34.11,-117.81
3.8929,34.1,-117.81
4.075,34.1,-117.83
2.6210000000000004,34.1,-117.76
3.7177,34.09,-117.78
3.5192,34.1,-117.79
4.2415,34.12,-117.76
4.4609,34.12,-117.77
3.9825,34.11,-117.76
2.8818,34.1,-117.77
3.75,34.11,-117.77
3.0735,34.11,-117.78
5.3637,34.11,-117.74
4.3148,34.12,-117.75
2.6779,34.1,-117.74
3.5072,34.1,-117.74
3.2756,34.1,-117.75
5.6785,34.12,-117.71
6.2089,34.12,-117.73
2.2813,34.1,-117.71
1.875,34.1,-117.71
3.1477,34.1,-117.72
2.4952,34.1,-117.72
5.5,34.1,-117.72
5.8891,34.1,-117.73
4.1739,34.09,-117.71
4.2639,34.08,-117.71
3.2566,34.09,-117.72
3.7958,34.09,-117.72
2.4375,34.09,-117.73
3.5313,34.09,-117.73
2.9063,34.08,-117.73
3.4871,34.09,-117.74
3.6359,34.08,-117.75
4.0368,34.08,-117.75
4.2143,34.09,-117.75
2.9388,34.08,-117.76
6.0434,34.08,-117.77
2.8661,34.07,-117.77
3.0638,34.07,-117.77
2.63,34.07,-117.75
2.3156,34.07,-117.76
2.8594,34.07,-117.76
1.9937,34.06,-117.76
1.9583,34.06,-117.76
1.9766,34.06,-117.77
3.9784,34.07,-117.78
2.2258,34.06,-117.78
3.7583,34.07,-117.79
3.7933,34.07,-117.79
2.4464,34.06,-117.78
3.9224,34.05,-117.78
4.1118,34.05,-117.8
3.6298,34.06,-117.8
3.1641,34.05,-117.82
2.227,34.06,-117.76
1.9029,34.05,-117.76
1.6645,34.05,-117.75
2.3859,34.05,-117.76
3.4398,34.08,-117.74
3.0294,34.07,-117.74
2.8983,34.06,-117.74
4.2415,34.07,-117.74
5.2269,34.07,-117.75
1.6006,34.07,-117.75
3.2481,34.08,-117.72
3.7321,34.07,-117.72
3.8438,34.08,-117.73
4.1339,34.07,-117.73
1.9643,34.06,-117.72
3.1786,34.06,-117.73
1.4063,34.06,-117.73
2.3406,34.07,-117.73
2.2596,34.07,-117.73
2.8929,34.05,-117.73
2.0734,34.05,-117.73
2.625,34.05,-117.74
2.1354,34.05,-117.74
2.1141,34.05,-117.74
1.9718,34.05,-117.75
3.15,34.04,-117.73
3.0375,34.03,-117.73
3.7454,34.02,-117.74
3.0429,34.04,-117.74
3.4609,34.03,-117.74
3.125,34.04,-117.75
2.8347,34.04,-117.76
3.4464,34.04,-117.76
5.6513,34.0,-117.85
6.3875,33.99,-117.86
6.2384,34.03,-117.8
6.0191,34.03,-117.78
5.0111,34.01,-117.83
5.0869,34.02,-117.8
4.9589,34.01,-117.81
6.4266,34.02,-117.79
6.8758,34.0,-117.84
6.2734,33.99,-117.83
6.1076,33.98,-117.84
7.0329,33.97,-117.83
6.6288,34.04,-117.87
5.9716,34.02,-117.86
5.1762,34.01,-117.86
6.4333,34.02,-117.87
6.9754,34.04,-117.84
7.5286,34.06,-117.85
8.105,34.08,-117.85
11.1077,34.07,-117.85
7.5196,34.08,-117.86
5.6015,34.08,-117.87
3.8167,34.07,-117.87
4.51,34.1,-117.85
5.5496,34.09,-117.86
6.4667,34.09,-117.85
6.1498,34.09,-117.86
3.775,34.1,-117.87
3.6484,34.09,-117.87
4.2685,34.1,-117.88
5.5629,34.09,-117.89
5.2405,34.09,-117.87
3.2469,34.08,-117.87
3.5109,34.09,-117.88
3.5977,34.1,-117.86
5.0832,34.1,-117.86
3.875,34.1,-117.87
3.8465,34.1,-117.84
3.1133,34.11,-117.85
4.2454,34.12,-117.87
5.1708,34.12,-117.88
4.0417,34.12,-117.88
3.8571,34.12,-117.87
4.6556,34.11,-117.87
4.5234,34.11,-117.87
4.1411,34.11,-117.88
4.9239,34.12,-117.89
4.0938,34.12,-117.88
4.5221,34.11,-117.89
3.2383,34.11,-117.88
3.9934,34.12,-117.89
4.05,34.12,-117.89
3.6875,34.11,-117.89
4.2019,34.11,-117.9
2.8547,34.13,-117.88
4.1836,34.12,-117.88
4.1995,34.13,-117.89
2.6619,34.13,-117.9
2.6292,34.13,-117.9
1.5,34.13,-117.9
3.1597,34.13,-117.9
2.6629,34.12,-117.9
4.0529,34.12,-117.9
3.3322,34.12,-117.9
2.2132,34.13,-117.91
2.8643,34.13,-117.92
3.7846,34.12,-117.91
4.1944,34.12,-117.91
2.9459,34.12,-117.92
3.5385,34.12,-117.93
2.1667,34.11,-117.9
3.525,34.11,-117.91
3.2202,34.11,-117.92
3.3625,34.1,-117.94
3.0417,34.11,-117.97
3.5625,34.08,-117.99
3.4327,34.07,-117.99
3.0184,34.07,-117.98
2.9107,34.07,-117.98
2.564,34.06,-117.99
2.25,34.07,-118.0
2.4911,34.07,-117.99
2.8906,34.08,-117.99
3.0806,34.08,-117.97
3.3261,34.08,-117.97
3.7736,34.07,-117.96
3.2,34.07,-117.97
2.7802,34.07,-117.97
3.4784,34.08,-117.98
3.7727,34.1,-117.98
3.5,34.09,-117.98
4.1304,34.09,-117.97
3.1034,34.11,-117.95
3.2957,34.1,-117.96
2.9712,34.1,-117.97
4.0,34.1,-117.97
3.4427,34.09,-117.96
3.1621,34.09,-117.96
3.2266,34.1,-117.96
3.4032,34.09,-117.97
2.8375,34.09,-117.95
3.125,34.08,-117.95
2.8510000000000004,34.09,-117.95
2.2679,34.08,-117.96
3.1912,34.08,-117.96
3.9741,34.08,-117.96
2.1062,34.09,-117.94
4.4653,34.08,-117.94
4.064,34.08,-117.94
4.87,34.08,-117.94
3.2969,34.08,-117.95
4.1172,34.07,-117.95
3.9861,34.09,-117.93
4.2062,34.09,-117.93
4.0167,34.09,-117.93
4.4625,34.09,-117.93
3.8705,34.08,-117.92
4.1312,34.08,-117.92
3.3977,34.07,-117.93
4.5078,34.08,-117.93
3.9583,34.08,-117.93
4.3947,34.08,-117.93
4.125,34.08,-117.93
3.6625,34.08,-117.91
3.5795,34.08,-117.91
4.2986,34.08,-117.92
3.5536,34.08,-117.92
5.7039,34.08,-117.92
3.2813,34.1,-117.91
3.0441,34.09,-117.91
5.0123,34.09,-117.92
4.375,34.1,-117.92
3.7083,34.1,-117.9
4.25,34.1,-117.91
4.0052,34.1,-117.92
2.9437,34.1,-117.89
3.8304,34.1,-117.89
3.125,34.1,-117.89
4.5655,34.1,-117.9
4.125,34.09,-117.9
5.212000000000001,34.08,-117.9
2.4167,34.09,-117.89
2.3971,34.09,-117.89
3.4453,34.09,-117.89
4.3409,34.09,-117.9
2.7763,34.08,-117.88
3.5,34.08,-117.89
3.1949,34.08,-117.89
3.8837,34.07,-117.89
3.2943,34.08,-117.9
10.1248,34.06,-117.87
5.9254,34.06,-117.88
7.5,34.06,-117.9
5.4469,34.06,-117.9
5.6406,34.06,-117.9
3.9808,34.07,-117.89
3.055,34.07,-117.9
4.5179,34.07,-117.89
5.3664,34.06,-117.9
5.8519,34.07,-117.9
5.0897,34.07,-117.91
4.5594,34.07,-117.91
3.5547,34.06,-117.92
4.7708,34.07,-117.92
3.2122,34.07,-117.92
5.112,34.06,-117.91
5.0758,34.05,-117.91
5.184,34.06,-117.92
5.4635,34.06,-117.93
3.9375,34.06,-117.93
4.1731,34.05,-117.93
4.2926,34.05,-117.93
9.7066,34.07,-117.92
3.4596,34.06,-117.93
5.8722,34.05,-117.95
4.0333,34.06,-117.94
3.6648,34.06,-117.94
5.3559,34.07,-117.93
3.3523,34.07,-117.94
3.2083,34.07,-117.95
4.6312,34.06,-117.95
4.6118,34.07,-117.96
4.4102,34.06,-117.96
2.067,34.06,-117.96
3.6563,34.05,-117.97
4.0469,34.06,-117.97
4.5417,34.06,-117.98
3.2413,34.06,-117.97
4.0274,34.06,-117.98
3.7454,34.05,-117.98
3.7917,34.05,-117.99
2.8438,34.05,-117.97
3.1667,34.05,-117.97
3.5179,34.05,-117.97
2.8333,34.05,-117.97
4.1429,34.05,-117.98
3.4722,34.04,-117.98
4.119,34.04,-117.97
2.5192,34.04,-117.97
3.4115,34.03,-117.96
3.9803,34.03,-117.96
3.7578,34.03,-117.95
2.7361,34.03,-117.95
4.6364,34.05,-117.96
3.0904,34.05,-117.96
4.375,34.05,-117.95
4.7679,34.04,-117.95
3.1591,34.04,-117.96
4.7955,34.04,-117.96
4.025,34.04,-117.96
3.7258,34.05,-117.96
3.7708,34.05,-117.94
3.5592,34.04,-117.94
3.8409,34.04,-117.94
3.3409,34.05,-117.94
3.494,34.05,-117.95
3.8864,34.04,-117.94
2.274,34.04,-117.95
3.83,34.03,-117.94
4.0521,34.03,-117.94
3.3389,34.03,-117.95
2.1863,34.01,-117.93
4.2266,34.01,-117.93
3.871,34.02,-117.94
3.875,34.02,-117.95
4.2578,34.02,-117.95
4.1118,34.03,-117.92
3.975,34.03,-117.92
3.9219,34.03,-117.92
3.8581,34.03,-117.93
4.7917,34.03,-117.93
4.9342,34.04,-117.93
4.8854,34.04,-117.93
4.5554,34.04,-117.9
7.6286,34.05,-117.9
4.6324,34.04,-117.91
4.6587,34.05,-117.92
4.7589,34.01,-117.88
3.6308,34.0,-117.88
3.6275,34.01,-117.89
3.7917,34.01,-117.9
3.9702,34.01,-117.9
3.2799,34.02,-117.91
5.0704,34.02,-117.9
3.8201,34.02,-117.91
3.375,34.01,-117.92
3.75,34.04,-117.98
2.375,34.02,-117.96
2.625,34.03,-117.98
3.443,33.99,-117.9
3.8125,34.0,-117.92
3.9375,34.0,-117.88
4.0324,33.99,-117.89
4.9271,33.99,-117.87
3.8125,34.05,-118.01
3.185,34.04,-117.99
5.065,34.04,-118.02
5.257000000000001,34.03,-118.0
3.1979,34.02,-117.98
4.4653,34.02,-117.98
5.7057,34.01,-117.98
6.6988,34.0,-117.99
5.2405,34.02,-118.02
3.7459,34.01,-117.97
3.7083,34.01,-117.97
3.8319,34.0,-117.97
4.7332,33.99,-117.97
6.019,34.0,-117.98
7.0778,33.99,-117.98
6.2217,33.98,-117.98
6.9695,33.98,-117.99
4.1328,34.0,-117.95
4.4038,34.0,-117.96
4.5163,34.0,-117.96
6.1552,33.98,-117.92
5.6716,33.98,-117.95
4.9932,33.99,-117.94
5.0142,33.99,-117.95
6.7978,33.99,-117.95
6.8492,33.99,-117.95
5.2852,33.99,-117.96
6.2517,33.99,-117.96
5.7268,33.99,-117.97
5.7407,33.98,-117.96
5.5469,33.96,-117.88
2.5125,33.98,-117.89
3.253,33.98,-117.9
5.4155,33.97,-117.9
1.9762,34.06,-117.75
0.4999,34.06,-117.75
1.4722,34.06,-117.74
1.7206,34.05,-117.75
2.1908,34.05,-117.75
2.0156,34.06,-117.75
1.625,34.06,-117.75
4.4821,34.15,-117.94
6.2654,34.16,-117.95
5.4110000000000005,34.14,-117.94
4.5594,34.14,-117.95
3.0380000000000003,34.14,-117.95
2.5275,34.14,-117.96
3.766,34.14,-117.96
3.9464,34.14,-117.96
2.6014,34.14,-117.97
3.1094,34.14,-117.97
3.4375,34.13,-117.97
3.0417,34.14,-117.98
3.4777,34.13,-117.97
4.0083,34.13,-117.98
3.6806,34.13,-117.98
6.4576,34.15,-117.97
4.9968,34.17,-117.97
6.101,34.16,-118.0
5.532,34.16,-118.01
6.5254,34.18,-117.99
4.2407,34.16,-117.99
4.8059,34.16,-118.0
4.275,34.15,-118.0
3.9125,34.15,-118.01
3.875,34.15,-118.02
9.4667,34.17,-118.02
6.6888,34.16,-118.03
4.1797,34.15,-118.03
3.6,34.15,-118.02
7.2419,34.17,-118.06
5.0482,34.17,-118.05
4.0385,34.17,-118.04
5.2865,34.18,-118.04
5.9582,34.16,-118.04
4.5625,34.16,-118.05
3.5694,34.16,-118.05
3.6705,34.16,-118.06
4.8214,34.16,-118.06
4.125,34.16,-118.07
7.1615,34.16,-118.03
9.8098,34.16,-118.03
8.2004,34.15,-118.05
15.0001,34.15,-118.06
8.9728,34.14,-118.05
3.6341,34.13,-118.06
7.0315,34.14,-118.06
8.4889,34.14,-118.06
4.7308,34.14,-118.03
4.645,34.13,-118.04
3.3621,34.15,-118.04
15.0001,34.13,-118.04
3.735,34.13,-118.05
3.292,34.13,-118.06
2.6316,34.14,-118.02
3.9464,34.13,-118.02
3.0727,34.14,-118.03
4.7159,34.13,-118.01
5.2329,34.13,-118.02
7.7307,34.13,-118.02
4.9583,34.13,-118.03
6.1536,34.12,-118.02
3.8029,34.11,-118.02
5.4555,34.12,-118.02
6.5784,34.12,-118.02
6.5722,34.11,-118.03
2.8352,34.14,-118.01
3.52,34.14,-118.01
3.5878,34.14,-118.02
3.1304,34.15,-117.99
2.5417,34.15,-118.0
3.2377,34.15,-118.01
3.6336,34.14,-117.98
2.5625,34.14,-117.99
3.2841,34.13,-118.0
1.0548,34.14,-118.0
3.2723,34.14,-118.0
3.5481,34.13,-118.0
2.9605,34.13,-117.99
3.2857,34.12,-117.99
2.5395,34.12,-117.99
3.9219,34.12,-118.0
4.625,34.12,-118.0
4.0729,34.13,-118.01
4.5491,34.12,-118.01
3.94,34.12,-118.01
2.5114,34.11,-118.01
3.5625,34.11,-118.01
4.2132,34.11,-118.01
4.7330000000000005,34.1,-118.02
1.9688,34.1,-118.02
4.625,34.11,-118.02
4.4236,34.1,-118.03
2.7857,34.1,-118.03
3.94,34.1,-118.03
2.9422,34.1,-118.03
5.9175,34.11,-118.03
5.0,34.11,-118.04
7.1885,34.11,-118.04
5.1509,34.11,-118.05
6.0878,34.13,-118.04
5.2249,34.12,-118.04
6.5989,34.12,-118.04
5.6916,34.12,-118.04
3.55,34.12,-118.05
3.6639,34.12,-118.06
4.5667,34.12,-118.06
4.1875,34.12,-118.06
3.2596,34.11,-118.05
2.7656,34.11,-118.06
3.0854,34.11,-118.06
4.8017,34.1,-118.04
4.7931,34.1,-118.05
3.8646,34.1,-118.06
4.3523,34.1,-118.06
3.5761,34.1,-118.06
3.6995,34.1,-118.06
4.1488,34.1,-118.04
4.6211,34.09,-118.04
4.2321,34.1,-118.05
4.0179,34.1,-118.05
4.0625,34.09,-118.06
4.8594,34.1,-118.06
3.244,34.09,-118.06
4.2898,34.09,-118.06
2.5474,34.09,-118.07
4.0987,34.09,-118.07
2.9196,34.09,-118.08
3.7222,34.09,-118.08
3.7066,34.09,-118.08
3.8304,34.09,-118.04
4.037,34.08,-118.04
2.8333,34.09,-118.04
3.5268,34.09,-118.05
3.4286,34.09,-118.02
3.6944,34.08,-118.02
2.6917,34.09,-118.02
2.8029,34.09,-118.03
2.4464,34.08,-118.03
3.4005,34.1,-118.0
3.6094,34.09,-118.01
3.8085,34.1,-118.01
3.4609,34.1,-118.01
3.994,34.08,-118.0
3.6531,34.08,-118.01
2.6071,34.08,-118.02
4.275,34.08,-118.01
3.1944,34.09,-118.01
4.6467,34.08,-118.0
2.3333,34.08,-118.02
3.25,34.08,-118.03
2.9688,34.08,-118.03
2.3611,34.07,-118.04
2.0433,34.08,-118.05
2.7254,34.08,-118.05
2.4914,34.08,-118.05
2.5119,34.08,-118.06
3.4202,34.08,-118.06
3.2569,34.08,-118.06
3.2312,34.08,-118.07
3.125,34.07,-118.07
2.806,34.08,-118.07
3.2373,34.07,-118.05
2.3929,34.07,-118.06
3.1042,34.07,-118.03
2.1453,34.06,-118.03
3.8125,34.07,-118.04
2.3098,34.07,-118.04
2.9334,34.07,-118.01
2.7721,34.06,-118.01
2.2559,34.07,-118.01
2.3236,34.07,-118.02
2.4706,34.06,-118.03
