,Longitude,Latitude,MedInc
5923,-117.78,34.13,5.8819
5924,-117.76,34.13,7.4837
5925,-117.8,34.15,5.5423
5926,-117.8,34.11,4.7969
5927,-117.8,34.1,3.5603
5928,-117.8,34.1,6.2456
5929,-117.79,34.12,4.8125
5930,-117.79,34.11,4.4722
5931,-117.83,34.14,6.5253
5932,-117.83,34.15,8.0683
5933,-117.82,34.13,6.1321
5934,-117.84,34.13,4.6937
5935,-117.87,34.15,8.2827
5936,-117.93,34.15,4.0393
5937,-117.9,34.15,3.3942
5938,-117.9,34.14,3.8365
5939,-117.9,34.14,3.3043
5940,-117.91,34.14,2.2442
5941,-117.89,34.14,3.3654
5942,-117.88,34.14,7.5112
5943,-117.88,34.14,3.875
5944,-117.88,34.13,4.0023
5945,-117.85,34.14,6.1049
5946,-117.85,34.14,4.9091
5947,-117.86,34.14,6.2089
5948,-117.87,34.15,5.4224
5949,-117.86,34.14,3.1905
5950,-117.87,34.14,2.9375
5951,-117.85,34.13,4.3145
5952,-117.85,34.12,3.0448
5953,-117.86,34.13,4.636
5954,-117.86,34.13,2.588
5955,-117.86,34.13,3.4107
5956,-117.87,34.13,3.4219
5957,-117.87,34.13,3.12
5958,-117.82,34.12,5.27
5959,-117.84,34.12,4.8304
5960,-117.83,34.11,4.9844
5961,-117.84,34.11,4.8894
5962,-117.84,34.12,4.392
5963,-117.85,34.11,4.5708
5964,-117.81,34.08,7.7876
5965,-117.81,34.12,4.8229
5966,-117.81,34.11,3.6201
5967,-117.81,34.1,3.8929
5968,-117.83,34.1,4.075
5969,-117.76,34.1,2.6210000000000004
5970,-117.78,34.09,3.7177
5971,-117.79,34.1,3.5192
5972,-117.76,34.12,4.2415
5973,-117.77,34.12,4.4609
5974,-117.76,34.11,3.9825
5975,-117.77,34.1,2.8818
5976,-117.77,34.11,3.75
5977,-117.78,34.11,3.0735
5978,-117.74,34.11,5.3637
5979,-117.75,34.12,4.3148
5980,-117.74,34.1,2.6779
5981,-117.74,34.1,3.5072
5982,-117.75,34.1,3.2756
5983,-117.71,34.12,5.6785
5984,-117.73,34.12,6.2089
5985,-117.71,34.1,2.2813
5986,-117.71,34.1,1.875
5987,-117.72,34.1,3.1477
5988,-117.72,34.1,2.4952
5989,-117.72,34.1,5.5
5990,-117.73,34.1,5.8891
5991,-117.71,34.09,4.1739
5992,-117.71,34.08,4.2639
5993,-117.72,34.09,3.2566
5994,-117.72,34.09,3.7958
5995,-117.73,34.09,2.4375
5996,-117.73,34.09,3.5313
5997,-117.73,34.08,2.9063
5998,-117.74,34.09,3.4871
5999,-117.75,34.08,3.6359
6000,-117.75,34.08,4.0368
6001,-117.75,34.09,4.2143
6002,-117.76,34.08,2.9388
6003,-117.77,34.08,6.0434
6004,-117.77,34.07,2.8661
6005,-117.77,34.07,3.0638
6006,-117.75,34.07,2.63
6007,-117.76,34.07,2.3156
6008,-117.76,34.07,2.8594
6009,-117.76,34.06,1.9937
6010,-117.76,34.06,1.9583
6011,-117.77,34.06,1.9766
6012,-117.78,34.07,3.9784
6013,-117.78,34.06,2.2258
6014,-117.79,34.07,3.7583
6015,-117.79,34.07,3.7933
6016,-117.78,34.06,2.4464
6017,-117.78,34.05,3.9224
6018,-117.8,34.05,4.1118
6019,-117.8,34.06,3.6298
6020,-117.82,34.05,3.1641
6021,-117.76,34.06,2.227
6022,-117.76,34.05,1.9029
6023,-117.75,34.05,1.6645
6024,-117.76,34.05,2.3859
6025,-117.74,34.08,3.4398
6026,-117.74,34.07,3.0294
6027,-117.74,34.06,2.8983
6028,-117.74,34.07,4.2415
6029,-117.75,34.07,5.2269
6030,-117.75,34.07,1.6006
6031,-117.72,34.08,3.2481
6032,-117.72,34.07,3.7321
6033,-117.73,34.08,3.8438
6034,-117.73,34.07,4.1339
6035,-117.72,34.06,1.9643
6036,-117.73,34.06,3.1786
6037,-117.73,34.06,1.4063
6038,-117.73,34.07,2.3406
6039,-117.73,34.07,2.2596
6040,-117.73,34.05,2.8929
6041,-117.73,34.05,2.0734
6042,-117.74,34.05,2.625
6043,-117.74,34.05,2.1354
6044,-117.74,34.05,2.1141
6045,-117.75,34.05,1.9718
6046,-117.73,34.04,3.15
6047,-117.73,34.03,3.0375
6048,-117.74,34.02,3.7454
6049,-117.74,34.04,3.0429
6050,-117.74,34.03,3.4609
6051,-117.75,34.04,3.125
6052,-117.76,34.04,2.8347
6053,-117.76,34.04,3.4464
6054,-117.85,34.0,5.6513
6055,-117.86,33.99,6.3875
6056,-117.8,34.03,6.2384
6057,-117.78,34.03,6.0191
6058,-117.83,34.01,5.0111
6059,-117.8,34.02,5.0869
6060,-117.81,34.01,4.9589
6061,-117.79,34.02,6.4266
6062,-117.84,34.0,6.8758
6063,-117.83,33.99,6.2734
6064,-117.84,33.98,6.1076
6065,-117.83,33.97,7.0329
6066,-117.87,34.04,6.6288
6067,-117.86,34.02,5.9716
6068,-117.86,34.01,5.1762
6069,-117.87,34.02,6.4333
6070,-117.84,34.04,6.9754
6071,-117.85,34.06,7.5286
6072,-117.85,34.08,8.105
6073,-117.85,34.07,11.1077
6074,-117.86,34.08,7.5196
6075,-117.87,34.08,5.6015
6076,-117.87,34.07,3.8167
6077,-117.85,34.1,4.51
6078,-117.86,34.09,5.5496
6079,-117.85,34.09,6.4667
6080,-117.86,34.09,6.1498
6081,-117.87,34.1,3.775
6082,-117.87,34.09,3.6484
6083,-117.88,34.1,4.2685
6084,-117.89,34.09,5.5629
6085,-117.87,34.09,5.2405
6086,-117.87,34.08,3.2469
6087,-117.88,34.09,3.5109
6088,-117.86,34.1,3.5977
6089,-117.86,34.1,5.0832
6090,-117.87,34.1,3.875
6091,-117.84,34.1,3.8465
6092,-117.85,34.11,3.1133
6093,-117.87,34.12,4.2454
6094,-117.88,34.12,5.1708
6095,-117.88,34.12,4.0417
6096,-117.87,34.12,3.8571
6097,-117.87,34.11,4.6556
6098,-117.87,34.11,4.5234
6099,-117.88,34.11,4.1411
6100,-117.89,34.12,4.9239
6101,-117.88,34.12,4.0938
6102,-117.89,34.11,4.5221
6103,-117.88,34.11,3.2383
6104,-117.89,34.12,3.9934
6105,-117.89,34.12,4.05
6106,-117.89,34.11,3.6875
6107,-117.9,34.11,4.2019
6108,-117.88,34.13,2.8547
6109,-117.88,34.12,4.1836
6110,-117.89,34.13,4.1995
6111,-117.9,34.13,2.6619
6112,-117.9,34.13,2.6292
6113,-117.9,34.13,1.5
6114,-117.9,34.13,3.1597
6115,-117.9,34.12,2.6629
6116,-117.9,34.12,4.0529
6117,-117.9,34.12,3.3322
6118,-117.91,34.13,2.2132
6119,-117.92,34.13,2.8643
6120,-117.91,34.12,3.7846
6121,-117.91,34.12,4.1944
6122,-117.92,34.12,2.9459
6123,-117.93,34.12,3.5385
6124,-117.9,34.11,2.1667
6125,-117.91,34.11,3.525
6126,-117.92,34.11,3.2202
6127,-117.94,34.1,3.3625
6128,-117.97,34.11,3.0417
6129,-117.99,34.08,3.5625
6130,-117.99,34.07,3.4327
6131,-117.98,34.07,3.0184
6132,-117.98,34.07,2.9107
6133,-117.99,34.06,2.564
6134,-118.0,34.07,2.25
6135,-117.99,34.07,2.4911
6136,-117.99,34.08,2.8906
6137,-117.97,34.08,3.0806
6138,-117.97,34.08,3.3261
6139,-117.96,34.07,3.7736
6140,-117.97,34.07,3.2
6141,-117.97,34.07,2.7802
6142,-117.98,34.08,3.4784
6143,-117.98,34.1,3.7727
6144,-117.98,34.09,3.5
6145,-117.97,34.09,4.1304
6146,-117.95,34.11,3.1034
6147,-117.96,34.1,3.2957
6148,-117.97,34.1,2.9712
6149,-117.97,34.1,4.0
6150,-117.96,34.09,3.4427
6151,-117.96,34.09,3.1621
6152,-117.96,34.1,3.2266
6153,-117.97,34.09,3.4032
6154,-117.95,34.09,2.8375
6155,-117.95,34.08,3.125
6156,-117.95,34.09,2.8510000000000004
6157,-117.96,34.08,2.2679
6158,-117.96,34.08,3.1912
6159,-117.96,34.08,3.9741
6160,-117.94,34.09,2.1062
6161,-117.94,34.08,4.4653
6162,-117.94,34.08,4.064
6163,-117.94,34.08,4.87
6164,-117.95,34.08,3.2969
6165,-117.95,34.07,4.1172
6166,-117.93,34.09,3.9861
6167,-117.93,34.09,4.2062
6168,-117.93,34.09,4.0167
6169,-117.93,34.09,4.4625
6170,-117.92,34.08,3.8705
6171,-117.92,34.08,4.1312
6172,-117.93,34.07,3.3977
6173,-117.93,34.08,4.5078
6174,-117.93,34.08,3.9583
6175,-117.93,34.08,4.3947
6176,-117.93,34.08,4.125
6177,-117.91,34.08,3.6625
6178,-117.91,34.08,3.5795
6179,-117.92,34.08,4.2986
6180,-117.92,34.08,3.5536
6181,-117.92,34.08,5.7039
6182,-117.91,34.1,3.2813
6183,-117.91,34.09,3.0441
6184,-117.92,34.09,5.0123
6185,-117.92,34.1,4.375
6186,-117.9,34.1,3.7083
6187,-117.91,34.1,4.25
6188,-117.92,34.1,4.0052
6189,-117.89,34.1,2.9437
6190,-117.89,34.1,3.8304
6191,-117.89,34.1,3.125
6192,-117.9,34.1,4.5655
6193,-117.9,34.09,4.125
6194,-117.9,34.08,5.212000000000001
6195,-117.89,34.09,2.4167
6196,-117.89,34.09,2.3971
6197,-117.89,34.09,3.4453
6198,-117.9,34.09,4.3409
6199,-117.88,34.08,2.7763
6200,-117.89,34.08,3.5
6201,-117.89,34.08,3.1949
6202,-117.89,34.07,3.8837
6203,-117.9,34.08,3.2943
6204,-117.87,34.06,10.1248
6205,-117.88,34.06,5.9254
6206,-117.9,34.06,7.5
6207,-117.9,34.06,5.4469
6208,-117.9,34.06,5.6406
6209,-117.89,34.07,3.9808
6210,-117.9,34.07,3.055
6211,-117.89,34.07,4.5179
6212,-117.9,34.06,5.3664
6213,-117.9,34.07,5.8519
6214,-117.91,34.07,5.0897
6215,-117.91,34.07,4.5594
6216,-117.92,34.06,3.5547
6217,-117.92,34.07,4.7708
6218,-117.92,34.07,3.2122
6219,-117.91,34.06,5.112
6220,-117.91,34.05,5.0758
6221,-117.92,34.06,5.184
6222,-117.93,34.06,5.4635
6223,-117.93,34.06,3.9375
6224,-117.93,34.05,4.1731
6225,-117.93,34.05,4.2926
6226,-117.92,34.07,9.7066
6227,-117.93,34.06,3.4596
6228,-117.95,34.05,5.8722
6229,-117.94,34.06,4.0333
6230,-117.94,34.06,3.6648
6231,-117.93,34.07,5.3559
6232,-117.94,34.07,3.3523
6233,-117.95,34.07,3.2083
6234,-117.95,34.06,4.6312
6235,-117.96,34.07,4.6118
6236,-117.96,34.06,4.4102
6237,-117.96,34.06,2.067
6238,-117.97,34.05,3.6563
6239,-117.97,34.06,4.0469
6240,-117.98,34.06,4.5417
6241,-117.97,34.06,3.2413
6242,-117.98,34.06,4.0274
6243,-117.98,34.05,3.7454
6244,-117.99,34.05,3.7917
6245,-117.97,34.05,2.8438
6246,-117.97,34.05,3.1667
6247,-117.97,34.05,3.5179
6248,-117.97,34.05,2.8333
6249,-117.98,34.05,4.1429
6250,-117.98,34.04,3.4722
6251,-117.97,34.04,4.119
6252,-117.97,34.04,2.5192
6253,-117.96,34.03,3.4115
6254,-117.96,34.03,3.9803
6255,-117.95,34.03,3.7578
6256,-117.95,34.03,2.7361
6257,-117.96,34.05,4.6364
6258,-117.96,34.05,3.0904
6259,-117.95,34.05,4.375
6260,-117.95,34.04,4.7679
6261,-117.96,34.04,3.1591
6262,-117.96,34.04,4.7955
6263,-117.96,34.04,4.025
6264,-117.96,34.05,3.7258
6265,-117.94,34.05,3.7708
6266,-117.94,34.04,3.5592
6267,-117.94,34.04,3.8409
6268,-117.94,34.05,3.3409
6269,-117.95,34.05,3.494
6270,-117.94,34.04,3.8864
6271,-117.95,34.04,2.274
6272,-117.94,34.03,3.83
6273,-117.94,34.03,4.0521
6274,-117.95,34.03,3.3389
6275,-117.93,34.01,2.1863
6276,-117.93,34.01,4.2266
6277,-117.94,34.02,3.871
6278,-117.95,34.02,3.875
6279,-117.95,34.02,4.2578
6280,-117.92,34.03,4.1118
6281,-117.92,34.03,3.975
6282,-117.92,34.03,3.9219
6283,-117.93,34.03,3.8581
6284,-117.93,34.03,4.7917
6285,-117.93,34.04,4.9342
6286,-117.93,34.04,4.8854
6287,-117.9,34.04,4.5554
6288,-117.9,34.05,7.6286
6289,-117.91,34.04,4.6324
6290,-117.92,34.05,4.6587
6291,-117.88,34.01,4.7589
6292,-117.88,34.0,3.6308
6293,-117.89,34.01,3.6275
6294,-117.9,34.01,3.7917
6295,-117.9,34.01,3.9702
6296,-117.91,34.02,3.2799
6297,-117.9,34.02,5.0704
6298,-117.91,34.02,3.8201
6299,-117.92,34.01,3.375
6300,-117.98,34.04,3.75
6301,-117.96,34.02,2.375
6302,-117.98,34.03,2.625
6303,-117.9,33.99,3.443
6304,-117.92,34.0,3.8125
6305,-117.88,34.0,3.9375
6306,-117.89,33.99,4.0324
6307,-117.87,33.99,4.9271
6308,-118.01,34.05,3.8125
6309,-117.99,34.04,3.185
6310,-118.02,34.04,5.065
6311,-118.0,34.03,5.257000000000001
6312,-117.98,34.02,3.1979
6313,-117.98,34.02,4.4653
6314,-117.98,34.01,5.7057
6315,-117.99,34.0,6.6988
6316,-118.02,34.02,5.2405
6317,-117.97,34.01,3.7459
6318,-117.97,34.01,3.7083
6319,-117.97,34.0,3.8319
6320,-117.97,33.99,4.7332
6321,-117.98,34.0,6.019
6322,-117.98,33.99,7.0778
6323,-117.98,33.98,6.2217
6324,-117.99,33.98,6.9695
6325,-117.95,34.0,4.1328
6326,-117.96,34.0,4.4038
6327,-117.96,34.0,4.5163
6328,-117.92,33.98,6.1552
6329,-117.95,33.98,5.6716
6330,-117.94,33.99,4.9932
6331,-117.95,33.99,5.0142
6332,-117.95,33.99,6.7978
6333,-117.95,33.99,6.8492
6334,-117.96,33.99,5.2852
6335,-117.96,33.99,6.2517
6336,-117.97,33.99,5.7268
6337,-117.96,33.98,5.7407
6338,-117.88,33.96,5.5469
6339,-117.89,33.98,2.5125
6340,-117.9,33.98,3.253
6341,-117.9,33.97,5.4155
6342,-117.75,34.06,1.9762
6343,-117.75,34.06,0.4999
6344,-117.74,34.06,1.4722
6345,-117.75,34.05,1.7206
6346,-117.75,34.05,2.1908
6347,-117.75,34.06,2.0156
6348,-117.75,34.06,1.625
6349,-117.94,34.15,4.4821
6350,-117.95,34.16,6.2654
6351,-117.94,34.14,5.4110000000000005
6352,-117.95,34.14,4.5594
6353,-117.95,34.14,3.0380000000000003
6354,-117.96,34.14,2.5275
6355,-117.96,34.14,3.766
6356,-117.96,34.14,3.9464
6357,-117.97,34.14,2.6014
6358,-117.97,34.14,3.1094
6359,-117.97,34.13,3.4375
6360,-117.98,34.14,3.0417
6361,-117.97,34.13,3.4777
6362,-117.98,34.13,4.0083
6363,-117.98,34.13,3.6806
6364,-117.97,34.15,6.4576
6365,-117.97,34.17,4.9968
6366,-118.0,34.16,6.101
6367,-118.01,34.16,5.532
6368,-117.99,34.18,6.5254
6369,-117.99,34.16,4.2407
6370,-118.0,34.16,4.8059
6371,-118.0,34.15,4.275
6372,-118.01,34.15,3.9125
6373,-118.02,34.15,3.875
6374,-118.02,34.17,9.4667
6375,-118.03,34.16,6.6888
6376,-118.03,34.15,4.1797
6377,-118.02,34.15,3.6
6378,-118.06,34.17,7.2419
6379,-118.05,34.17,5.0482
6380,-118.04,34.17,4.0385
6381,-118.04,34.18,5.2865
6382,-118.04,34.16,5.9582
6383,-118.05,34.16,4.5625
6384,-118.05,34.16,3.5694
6385,-118.06,34.16,3.6705
6386,-118.06,34.16,4.8214
6387,-118.07,34.16,4.125
6388,-118.03,34.16,7.1615
6389,-118.03,34.16,9.8098
6390,-118.05,34.15,8.2004
6391,-118.06,34.15,15.0001
6392,-118.05,34.14,8.9728
6393,-118.06,34.13,3.6341
6394,-118.06,34.14,7.0315
6395,-118.06,34.14,8.4889
6396,-118.03,34.14,4.7308
6397,-118.04,34.13,4.645
6398,-118.04,34.15,3.3621
6399,-118.04,34.13,15.0001
6400,-118.05,34.13,3.735
6401,-118.06,34.13,3.292
6402,-118.02,34.14,2.6316
6403,-118.02,34.13,3.9464
6404,-118.03,34.14,3.0727
6405,-118.01,34.13,4.7159
6406,-118.02,34.13,5.2329
6407,-118.02,34.13,7.7307
6408,-118.03,34.13,4.9583
6409,-118.02,34.12,6.1536
6410,-118.02,34.11,3.8029
6411,-118.02,34.12,5.4555
6412,-118.02,34.12,6.5784
6413,-118.03,34.11,6.5722
6414,-118.01,34.14,2.8352
6415,-118.01,34.14,3.52
6416,-118.02,34.14,3.5878
6417,-117.99,34.15,3.1304
6418,-118.0,34.15,2.5417
6419,-118.01,34.15,3.2377
6420,-117.98,34.14,3.6336
6421,-117.99,34.14,2.5625
6422,-118.0,34.13,3.2841
6423,-118.0,34.14,1.0548
6424,-118.0,34.14,3.2723
6425,-118.0,34.13,3.5481
6426,-117.99,34.13,2.9605
6427,-117.99,34.12,3.2857
6428,-117.99,34.12,2.5395
6429,-118.0,34.12,3.9219
6430,-118.0,34.12,4.625
6431,-118.01,34.13,4.0729
6432,-118.01,34.12,4.5491
6433,-118.01,34.12,3.94
6434,-118.01,34.11,2.5114
6435,-118.01,34.11,3.5625
6436,-118.01,34.11,4.2132
6437,-118.02,34.1,4.7330000000000005
6438,-118.02,34.1,1.9688
6439,-118.02,34.11,4.625
6440,-118.03,34.1,4.4236
6441,-118.03,34.1,2.7857
6442,-118.03,34.1,3.94
6443,-118.03,34.1,2.9422
6444,-118.03,34.11,5.9175
6445,-118.04,34.11,5.0
6446,-118.04,34.11,7.1885
6447,-118.05,34.11,5.1509
6448,-118.04,34.13,6.0878
6449,-118.04,34.12,5.2249
6450,-118.04,34.12,6.5989
6451,-118.04,34.12,5.6916
6452,-118.05,34.12,3.55
6453,-118.06,34.12,3.6639
6454,-118.06,34.12,4.5667
6455,-118.06,34.12,4.1875
6456,-118.05,34.11,3.2596
6457,-118.06,34.11,2.7656
6458,-118.06,34.11,3.0854
6459,-118.04,34.1,4.8017
6460,-118.05,34.1,4.7931
6461,-118.06,34.1,3.8646
6462,-118.06,34.1,4.3523
6463,-118.06,34.1,3.5761
6464,-118.06,34.1,3.6995
6465,-118.04,34.1,4.1488
6466,-118.04,34.09,4.6211
6467,-118.05,34.1,4.2321
6468,-118.05,34.1,4.0179
6469,-118.06,34.09,4.0625
6470,-118.06,34.1,4.8594
6471,-118.06,34.09,3.244
6472,-118.06,34.09,4.2898
6473,-118.07,34.09,2.5474
6474,-118.07,34.09,4.0987
6475,-118.08,34.09,2.9196
6476,-118.08,34.09,3.7222
6477,-118.08,34.09,3.7066
6478,-118.04,34.09,3.8304
6479,-118.04,34.08,4.037
6480,-118.04,34.09,2.8333
6481,-118.05,34.09,3.5268
6482,-118.02,34.09,3.4286
6483,-118.02,34.08,3.6944
6484,-118.02,34.09,2.6917
6485,-118.03,34.09,2.8029
6486,-118.03,34.08,2.4464
6487,-118.0,34.1,3.4005
6488,-118.01,34.09,3.6094
6489,-118.01,34.1,3.8085
6490,-118.01,34.1,3.4609
6491,-118.0,34.08,3.994
6492,-118.01,34.08,3.6531
6493,-118.02,34.08,2.6071
6494,-118.01,34.08,4.275
6495,-118.01,34.09,3.1944
6496,-118.0,34.08,4.6467
6497,-118.02,34.08,2.3333
6498,-118.03,34.08,3.25
6499,-118.03,34.08,2.9688
6500,-118.04,34.07,2.3611
6501,-118.05,34.08,2.0433
6502,-118.05,34.08,2.7254
6503,-118.05,34.08,2.4914
6504,-118.06,34.08,2.5119
6505,-118.06,34.08,3.4202
6506,-118.06,34.08,3.2569
6507,-118.07,34.08,3.2312
6508,-118.07,34.07,3.125
6509,-118.07,34.08,2.806
6510,-118.05,34.07,3.2373
6511,-118.06,34.07,2.3929
6512,-118.03,34.07,3.1042
6513,-118.03,34.06,2.1453
6514,-118.04,34.07,3.8125
6515,-118.04,34.07,2.3098
6516,-118.01,34.07,2.9334
6517,-118.01,34.06,2.7721
6518,-118.01,34.07,2.2559
6519,-118.02,34.07,2.3236
6520,-118.03,34.06,2.4706
6521,-118.03,34.06,2.1094
6522,-118.03,34.06,2.4875
6523,-118.04,34.06,2.1383
6524,-118.04,34.06,3.1875
6525,-118.04,34.06,3.2132
6526,-118.05,34.06,2.1781
6527,-118.05,34.06,2.1406
6528,-118.05,34.06,3.023
6529,-118.06,34.06,2.5763
6530,-118.06,34.06,1.9189
6531,-118.07,34.07,3.5156
6532,-118.08,34.07,3.29
6533,-118.07,34.06,2.5985
6534,-118.04,34.05,2.6579
6535,-118.05,34.05,3.7279
6536,-118.06,34.04,2.6288
6537,-118.03,34.06,2.5445
6538,-118.04,34.05,3.0536
6539,-118.04,34.04,3.0
6540,-118.04,34.04,3.5
6541,-118.05,34.04,4.2917
6542,-118.06,34.03,2.375
6543,-118.02,34.06,2.2577
6544,-118.02,34.05,2.5562
6545,-118.03,34.05,2.7955
6546,-118.03,34.05,3.5129
6547,-118.01,34.05,2.1602
6548,-118.02,34.05,2.3611
6549,-118.02,34.05,3.0625
6550,-118.02,34.04,2.8821
6551,-118.09,34.18,10.2289
6552,-118.07,34.17,7.8588
6553,-118.07,34.17,5.5418
6554,-118.07,34.17,5.7051
6555,-118.1,34.18,7.7108
6556,-118.11,34.19,9.532
6557,-118.12,34.19,8.7835
6558,-118.11,34.2,6.827000000000001
6559,-118.13,34.2,6.4288
6560,-118.13,34.19,4.7269
6561,-118.13,34.21,6.1824
6562,-118.13,34.2,5.6629
6563,-118.13,34.2,4.9312
6564,-118.13,34.19,2.92
6565,-118.14,34.19,4.73
6566,-118.14,34.2,5.0953
6567,-118.15,34.2,3.7932
6568,-118.15,34.2,4.1518
6569,-118.15,34.2,4.5
6570,-118.15,34.21,5.4727
6571,-118.15,34.19,3.2216
6572,-118.15,34.19,3.6094
6573,-118.16,34.19,4.25
6574,-118.16,34.2,3.8203
6575,-118.18,34.22,5.9845
6576,-118.19,34.22,9.8413
6577,-118.21,34.22,8.3695
6578,-118.18,34.2,8.72
6579,-118.19,34.2,7.419
6580,-118.19,34.21,6.553
6581,-118.2,34.21,7.8375
6582,-118.2,34.21,6.7571
6583,-118.21,34.21,4.7734
6584,-118.22,34.23,8.4802
6585,-118.21,34.22,9.2463
6586,-118.22,34.22,7.0059
6587,-118.23,34.22,5.9771
6588,-118.21,34.2,6.3794
6589,-118.2,34.2,6.987
6590,-118.18,34.19,15.0001
6591,-118.19,34.19,15.0001
6592,-118.2,34.19,15.0001
6593,-118.18,34.17,9.0702
6594,-118.18,34.16,9.4987
6595,-118.15,34.18,2.2328
6596,-118.15,34.17,2.0278
6597,-118.16,34.18,1.8932
6598,-118.16,34.18,2.4135
6599,-118.16,34.17,3.1741
6600,-118.17,34.18,2.8472
6601,-118.15,34.18,3.3125
6602,-118.16,34.19,2.2326
6603,-118.16,34.19,3.5887
6604,-118.17,34.18,4.375
6605,-118.17,34.19,4.0985
6606,-118.13,34.19,4.0714
6607,-118.14,34.18,3.5164
6608,-118.14,34.19,3.7222
6609,-118.15,34.19,2.3967
6610,-118.1,34.18,5.894
6611,-118.11,34.18,5.9009
6612,-118.12,34.18,6.3467
6613,-118.13,34.18,6.4223
6614,-118.1,34.17,4.7241
6615,-118.1,34.17,3.2813
6616,-118.11,34.17,4.99
6617,-118.11,34.17,3.1115
6618,-118.12,34.18,3.4777
6619,-118.13,34.18,5.8309
6620,-118.12,34.17,2.2692
6621,-118.12,34.17,3.7159
6622,-118.13,34.17,3.6094
6623,-118.14,34.18,3.9688
6624,-118.14,34.17,4.0524
6625,-118.14,34.17,2.7148
6626,-118.14,34.18,3.3068
6627,-118.14,34.17,2.3
6628,-118.15,34.18,2.3029
6629,-118.15,34.16,1.2891
6630,-118.15,34.16,2.2765
6631,-118.16,34.16,1.7321
6632,-118.16,34.17,3.5909
6633,-118.16,34.16,4.1518
6634,-118.16,34.16,6.07
6635,-118.16,34.15,6.6031
6636,-118.16,34.15,7.3715
6637,-118.14,34.16,2.575
6638,-118.14,34.15,1.5156
6639,-118.15,34.15,1.1667
6640,-118.15,34.16,1.6921
6641,-118.15,34.15,2.3654
6642,-118.14,34.17,2.3062
6643,-118.14,34.16,2.1377
6644,-118.15,34.16,1.6887
6645,-118.15,34.17,1.0846
6646,-118.13,34.17,3.2898
6647,-118.14,34.16,2.6217
6648,-118.14,34.17,2.7201
6649,-118.13,34.16,2.2095
6650,-118.13,34.15,2.8125
6651,-118.14,34.15,1.9923
6652,-118.14,34.15,0.8438
6653,-118.14,34.16,2.2174
6654,-118.12,34.16,2.8631
6655,-118.13,34.16,2.4817
6656,-118.13,34.15,2.6038
6657,-118.12,34.15,2.1763
6658,-118.12,34.15,3.0119
6659,-118.13,34.15,3.1875
6660,-118.13,34.15,2.5903
6661,-118.12,34.17,4.7098
6662,-118.13,34.16,4.0
6663,-118.13,34.16,3.6719
6664,-118.13,34.16,2.5664
6665,-118.09,34.17,4.3083
6666,-118.1,34.16,4.2386
6667,-118.1,34.17,3.4811
6668,-118.12,34.17,3.0417
6669,-118.11,34.16,5.4223
6670,-118.11,34.16,4.2065
6671,-118.11,34.16,3.4583
6672,-118.11,34.15,2.6172
6673,-118.11,34.15,3.6474
6674,-118.12,34.15,3.4167
6675,-118.12,34.16,5.0237
6676,-118.1,34.16,5.3272
6677,-118.1,34.15,3.0096
6678,-118.1,34.15,2.7431
6679,-118.08,34.16,4.5461
6680,-118.09,34.15,2.2321
6681,-118.09,34.15,3.5568
6682,-118.09,34.15,4.3452
6683,-118.09,34.16,5.0393
6684,-118.07,34.16,6.4761
6685,-118.07,34.16,4.2143
6686,-118.07,34.15,3.4087
6687,-118.07,34.14,3.375
6688,-118.08,34.15,0.4999
6689,-118.08,34.14,3.1729
6690,-118.08,34.14,6.1159
6691,-118.08,34.13,8.4546
6692,-118.08,34.13,7.4185
6693,-118.08,34.14,3.88
6694,-118.09,34.14,5.3377
6695,-118.09,34.15,2.8007
6696,-118.1,34.14,3.5804
6697,-118.11,34.14,6.0948
6698,-118.1,34.14,3.6572
6699,-118.11,34.14,4.1324
6700,-118.12,34.14,5.8692
6701,-118.12,34.14,3.1033
6702,-118.13,34.13,4.8304
6703,-118.13,34.14,3.4531
6704,-118.13,34.14,3.2643
6705,-118.14,34.14,3.6997
6706,-118.14,34.14,2.9511
6707,-118.15,34.14,3.875
6708,-118.15,34.14,2.3
6709,-118.15,34.14,1.625
6710,-118.16,34.14,8.2435
6711,-118.16,34.14,7.4817
6712,-118.17,34.14,11.7894
6713,-118.18,34.13,7.9213
6714,-118.18,34.13,6.1953
6715,-118.18,34.14,7.7116
6716,-118.15,34.13,4.7298
6717,-118.15,34.13,4.7344
6718,-118.16,34.13,7.723
6719,-118.13,34.13,7.9976
6720,-118.13,34.12,10.7397
6721,-118.14,34.13,4.9167
6722,-118.14,34.13,5.1072
6723,-118.15,34.13,3.6389
6724,-118.12,34.13,11.706
6725,-118.11,34.12,10.6767
6726,-118.11,34.12,11.5609
6727,-118.12,34.12,15.0001
6728,-118.12,34.11,10.2317
6729,-118.13,34.11,9.1373
6730,-118.14,34.11,8.1124
6731,-118.1,34.13,12.4237
6732,-118.1,34.13,9.7912
6733,-118.09,34.12,7.8347
6734,-118.1,34.12,6.3013
6735,-118.1,34.12,11.6471
6736,-118.1,34.13,15.0001
6737,-118.08,34.13,5.9546
6738,-118.08,34.12,5.5067
6739,-118.09,34.12,5.4536
6740,-118.09,34.12,5.6152
6741,-118.07,34.13,3.301
6742,-118.08,34.13,3.5671
6743,-118.07,34.12,4.1136
6744,-118.07,34.12,4.2312
6745,-118.08,34.12,3.6827
6746,-118.08,34.12,4.2434
6747,-118.07,34.11,5.0736
6748,-118.07,34.11,3.1576
6749,-118.08,34.11,3.9464
